"0: noise: 0.8559856414794922
1: noises: 0.8156374096870422
2: sense: 0.8146554827690125
3: difference: 0.717545747756958
4: sence: 0.6005744934082031
5: noice: 0.581988513469696
6: rainbows: 0.5707427859306335
7: distortion: 0.5668649673461914
8: crackling: 0.5484423637390137
9: static: 0.5462856292724609
10: jingle: 0.5461844801902771
* 11:  wobble: 0.5388149619102478
12: buzz: 0.538262128829956
13: lag: 0.5373179912567139
14: itch: 0.5340642333030701
* 15:  movement: 0.5268958210945129
* 16:  mistakes: 0.5254387259483337
17: profit: 0.5249773263931274
18: mist: 0.5088357925415039
* 19:  interference: 0.5045534372329712
* 20:  adjustments: 0.5040438771247864
21: buzzing: 0.5022275447845459
22: discomfort: 0.4974000155925751
23: pompoms: 0.4966326355934143
* 24:  friction: 0.49479833245277405
25: glare: 0.49433383345603943
26: diffrence: 0.493141233921051
* 27:  clicking: 0.49061864614486694
* 28:  tingle: 0.48996469378471375
29: breeze: 0.4888894259929657
30: sparks: 0.48045939207077026
31: burgers: 0.47992074489593506
* 32:  sensation: 0.47969287633895874
* 33:  sound: 0.47950291633605957
34: giggle: 0.47654420137405396
* 35:  gummies: 0.4757102131843567
36: swish: 0.4753528833389282
37: progress: 0.4732532501220703
38: improvements: 0.4715501666069031
* 39:  beeping: 0.46462732553482056
* 40:  vibrate: 0.46112915873527527
41: whistling: 0.46075859665870667
42: fuss: 0.4592582583427429
* 43:  fallout: 0.4524550437927246
* 44:  dumplings: 0.4499596059322357
45: lagging: 0.4472140073776245
46: wedgie: 0.44545769691467285
47: improvement: 0.44339191913604736
* 48:  sing: 0.44315218925476074
* 49:  modifications: 0.43968665599823",Sound_Quality
"0: works: 0.8492224812507629
1: worked: 0.8237978219985962
2: working: 0.7112042903900146
* 3:  charges: 0.7079627513885498
4: operates: 0.6206087470054626
5: spins: 0.5785379409790039
6: spun: 0.5653080344200134
7: responds: 0.5563870668411255
* 8:  protects: 0.5534605979919434
* 9:  syncs: 0.5491319894790649
10: functioned: 0.5483430624008179
* 11:  charging: 0.5465191602706909
* 12:  work: 0.5423952341079712
13: workes: 0.539492666721344
* 14:  overheats: 0.536270260810852
15: erases: 0.53147292137146
16: performs: 0.5216851234436035
17: vibrates: 0.5189248323440552
* 18:  cleans: 0.5186363458633423
* 19:  recharging: 0.5178464651107788
20: functioning: 0.5101619958877563
21: performing: 0.507034420967102
22: fires: 0.5012991428375244
* 23:  sticks: 0.4926278293132782
* 24:  recharges: 0.4869544506072998
* 25:  functions: 0.48690876364707947
26: performed: 0.48228323459625244
* 27:  lasts: 0.48160120844841003
* 28:  plays: 0.4811296761035919
* 29:  balanced: 0.4772017002105713
* 30:  woks: 0.47532933950424194
* 31:  clicks: 0.47477978467941284
* 32:  grinds: 0.47287076711654663
* 33:  rotates: 0.46820902824401855
* 34:  overheated: 0.46809273958206177
* 35:  connects: 0.46805110573768616
* 36:  synced: 0.46752840280532837
* 37:  cuts: 0.4631984531879425
* 38:  spinning: 0.4613831639289856
* 39:  sharpens: 0.46132200956344604
* 40:  charge: 0.46127909421920776
* 41:  unplugged: 0.4580579698085785
* 42:  disconnects: 0.456348180770874
* 43:  writes: 0.4550037384033203
* 44:  drains: 0.4530707001686096
* 45:  holds: 0.4513775706291199
* 46:  cures: 0.45092451572418213
* 47:  glitches: 0.44996464252471924
* 48:  charged: 0.44294673204421997
* 49:  stays: 0.44275036454200745",
"0: stolen: 0.7849949598312378
1: mail: 0.6717933416366577
2: mailbox: 0.6688575744628906
3: mailman: 0.6418952941894531
* 4:  taken: 0.6416116952896118
* 5:  lost: 0.6028682589530945
* 6:  stole: 0.5950920581817627
7: postman: 0.5444990396499634
* 8:  collected: 0.5433422923088074
* 9:  thrown: 0.5399432182312012
* 10:  returned: 0.5337963700294495
* 11:  mailing: 0.5319846868515015
* 12:  mailed: 0.5247045159339905
* 13:  parcel: 0.5198670625686646
* 14:  shoved: 0.5122146606445312
* 15:  tossed: 0.5071040391921997
* 16:  ruined: 0.5062556862831116
* 17:  usps: 0.503848135471344
* 18:  destroyed: 0.5005098581314087
* 19:  flattened: 0.4924483299255371
* 20:  dropped: 0.48890864849090576
* 21:  moved: 0.48863327503204346
* 22:  crashed: 0.48378992080688477
* 23:  transit: 0.48062700033187866
* 24:  postal: 0.4782252907752991
* 25:  refunded: 0.47735777497291565
* 26:  stepped: 0.4730910062789917
* 27:  fedex: 0.4729675054550171
* 28:  entered: 0.47031307220458984
* 29:  pulled: 0.4698997735977173
* 30:  kicked: 0.4663269817829132
* 31:  unwrapped: 0.46427881717681885
* 32:  dumped: 0.462277352809906
* 33:  town: 0.4619893431663513
* 34:  stored: 0.4612906277179718
* 35:  eaten: 0.4610068202018738
* 36:  email: 0.4591536521911621
* 37:  package: 0.45897382497787476
* 38:  jumped: 0.4589616656303406
* 39:  walked: 0.44953590631484985
* 40:  missed: 0.4483301341533661
* 41:  route: 0.4478651285171509
* 42:  opened: 0.44657039642333984
43: sighted: 0.4464184641838074
* 44:  driveway: 0.4454277753829956
* 45:  address: 0.44542402029037476
* 46:  grabbed: 0.445369154214859
* 47:  post: 0.44523030519485474
* 48:  ignored: 0.4443330466747284
* 49:  neighbors: 0.4419119954109192",
"0: are: 0.897537112236023
* 1:  aren: 0.8282679915428162
2: arent: 0.8219248056411743
3: were: 0.8195197582244873
* 4:  weren: 0.8077353239059448
5: werent: 0.790839672088623
6: arnt: 0.7567381858825684
7: r: 0.7425312995910645
8: re: 0.7406797409057617
9: sre: 0.5691291093826294
10: arw: 0.5413166284561157
11: ate: 0.533392071723938
12: wernt: 0.5191025733947754
13: theyre: 0.3906790316104889
* 14:  isn: 0.38790953159332275
* 15:  suck: 0.3716464042663574
* 16:  stink: 0.35437721014022827
* 17:  wasn: 0.3540215790271759
* 18:  run: 0.34143316745758057
* 19:  ain: 0.34080004692077637
* 20:  sell: 0.33347105979919434
* 21:  appear: 0.32875996828079224
* 22:  seem: 0.3282966911792755
23: wer: 0.3257005512714386
* 24:  tend: 0.31775030493736267
* 25:  look: 0.3146170973777771
* 26:  don: 0.3136586546897888
* 27:  claim: 0.31231313943862915
* 28:  assorted: 0.31134769320487976
* 29:  interchangeable: 0.30440109968185425
* 30:  hadn: 0.29815199971199036
* 31:  portray: 0.2920381724834442
* 32:  bloom: 0.2906988263130188
* 33:  individual: 0.28998538851737976
* 34:  stray: 0.28791573643684387
* 35:  shouldn: 0.28076934814453125
* 36:  isnt: 0.27437537908554077
* 37:  offered: 0.27191704511642456
* 38:  stickies: 0.2716042995452881
* 39:  advertise: 0.2710224390029907
* 40:  cages: 0.27035701274871826
* 41:  baggies: 0.27032703161239624
* 42:  sent: 0.2690109610557556
* 43:  belong: 0.26640620827674866
44: biore: 0.2652433514595032
* 45:  dangle: 0.26341545581817627
* 46:  seperately: 0.26318609714508057
* 47:  squeak: 0.26305752992630005
* 48:  fakes: 0.26250797510147095
* 49:  their: 0.2607225775718689",
"0: happens: 0.7916207313537598
1: happened: 0.7163945436477661
2: needing: 0.7119888067245483
3: doing: 0.6867035627365112
4: wanting: 0.6832081079483032
5: needed: 0.6593903303146362
* 6:  happening: 0.6438375115394592
* 7:  happend: 0.5768711566925049
8: counts: 0.5748283863067627
* 9:  wanted: 0.5466153621673584
10: matters: 0.5392276644706726
* 11:  specting: 0.5330726504325867
* 12:  happen: 0.5129926204681396
* 13:  deciding: 0.490111768245697
* 14:  wonted: 0.4792972803115845
* 15:  advertises: 0.47661447525024414
* 16:  knows: 0.4741823077201843
* 17:  spected: 0.4699186384677887
* 18:  announced: 0.46953099966049194
* 19:  required: 0.46657606959342957
* 20:  spect: 0.46251964569091797
* 21:  telling: 0.4589521288871765
* 22:  recorded: 0.4563218951225281
* 23:  allowed: 0.4538983404636383
* 24:  using: 0.44877901673316956
* 25:  selling: 0.4458613991737366
* 26:  excepting: 0.445084810256958
* 27:  need: 0.44170141220092773
* 28:  claims: 0.44107696413993835
* 29:  nightmare: 0.4384244680404663
* 30:  meant: 0.43781495094299316
* 31:  searching: 0.43651020526885986
* 32:  called: 0.436099112033844
* 33:  discovered: 0.4332795739173889
* 34:  wants: 0.432849258184433
* 35:  want: 0.4309356212615967
* 36:  reviewing: 0.42834094166755676
* 37:  blessing: 0.42751896381378174
* 38:  tells: 0.42215266823768616
* 39:  exspecting: 0.41989463567733765
* 40:  decide: 0.4179594814777374
* 41:  curious: 0.4172440469264984
* 42:  expecting: 0.4170936346054077
* 43:  pays: 0.41600435972213745
* 44:  wondered: 0.41510552167892456
* 45:  suposed: 0.4108845889568329
* 46:  payed: 0.4094241261482239
* 47:  informed: 0.40706515312194824
* 48:  hopping: 0.4046734571456909
* 49:  useing: 0.40390145778656006",
"0: comparable: 0.7634822726249695
1: compared: 0.7626156806945801
* 2:  compare: 0.7586016058921814
3: equal: 0.7462729215621948
4: according: 0.7354162335395813
5: similar: 0.6924550533294678
6: corresponds: 0.6836509704589844
7: true: 0.680094838142395
8: identical: 0.6623311042785645
9: closer: 0.6483883857727051
* 10:  equivalent: 0.6208008527755737
11: comparing: 0.6195957660675049
12: compares: 0.590917706489563
13: comparison: 0.5858467817306519
14: attention: 0.5784609317779541
* 15:  contrary: 0.5479517579078674
* 16:  referring: 0.5398076176643372
* 17:  correspond: 0.530547559261322
* 18:  mention: 0.4888962209224701
* 19:  convert: 0.47969040274620056
* 20:  close: 0.47461122274398804
* 21:  indicate: 0.47347867488861084
22: relation: 0.4683871269226074
23: tru: 0.46646854281425476
* 24:  corresponding: 0.4636377990245819
* 25:  refer: 0.4614579677581787
* 26:  conform: 0.46001139283180237
* 27:  accommodate: 0.45785877108573914
28: ture: 0.45488089323043823
29: deceptive: 0.45418548583984375
* 30:  accurate: 0.4384978115558624
* 31:  add: 0.43663927912712097
* 32:  prove: 0.43207404017448425
* 33:  represent: 0.4312257170677185
* 34:  opposed: 0.4300055205821991
* 35:  converted: 0.4267125725746155
* 36:  deceiving: 0.4220753312110901
* 37:  vs: 0.4214508831501007
* 38:  missleading: 0.4206991493701935
* 39:  compensate: 0.41902780532836914
* 40:  indicates: 0.4138490557670593
41: inaccurate: 0.4126271903514862
* 42:  deceitful: 0.4068048894405365
* 43:  decieving: 0.4039600193500519
* 44:  match: 0.399650514125824
* 45:  due: 0.3965485692024231
* 46:  simular: 0.3948616087436676
* 47:  attach: 0.39441895484924316
* 48:  enlarged: 0.39396244287490845
* 49:  ratio: 0.3935682773590088",
"0: connect: 0.8470081090927124
1: detect: 0.8135161995887756
* 2:  sync: 0.8042475581169128
* 3:  register: 0.7984060645103455
4: download: 0.7730151414871216
5: activate: 0.7704102396965027
6: access: 0.766431450843811
* 7:  recognize: 0.762248158454895
* 8:  operate: 0.7599341869354248
* 9:  conect: 0.7577106952667236
10: program: 0.7371453046798706
* 11:  format: 0.729278564453125
* 12:  rotate: 0.7286415100097656
13: listen: 0.7257533669471741
* 14:  reconnect: 0.7249763607978821
* 15:  recharge: 0.7246012091636658
16: locate: 0.72432941198349
17: scan: 0.7136602401733398
18: record: 0.7101817727088928
* 19:  click: 0.7056944370269775
* 20:  enter: 0.7035014033317566
21: calibrate: 0.7019222974777222
* 22:  respond: 0.6991214752197266
23: configure: 0.6969344019889832
24: sinc: 0.6942666172981262
* 25:  focus: 0.6920194029808044
* 26:  reset: 0.6913412809371948
27: unlock: 0.6887884736061096
28: transmit: 0.6835477948188782
* 29:  recognise: 0.6819659471511841
* 30:  talk: 0.670778751373291
* 31:  move: 0.666987419128418
* 32:  restart: 0.6622483730316162
* 33:  reach: 0.6621077060699463
* 34:  disconnect: 0.6579375863075256
* 35:  identify: 0.6544207334518433
* 36:  fasten: 0.6536133289337158
* 37:  accept: 0.6535402536392212
* 38:  charge: 0.6498591899871826
* 39:  capture: 0.6467085480690002
* 40:  delete: 0.6457777619361877
* 41:  tune: 0.645163893699646
* 42:  hear: 0.6396876573562622
* 43:  vibrate: 0.6391662359237671
* 44:  retrieve: 0.6359041929244995
* 45:  select: 0.6334712505340576
* 46:  turn: 0.6332483291625977
* 47:  change: 0.6315574645996094
* 48:  press: 0.630720317363739
* 49:  pairing: 0.6278887987136841",
"0: 2nd: 0.8572084903717041
1: 3rd: 0.8438864946365356
2: second: 0.8184682130813599
3: third: 0.7964818477630615
4: 4th: 0.741460919380188
5: 1st: 0.727568507194519
6: fourth: 0.7212971448898315
* 7:  first: 0.6713441610336304
8: fifth: 0.6638603806495667
* 9:  5th: 0.6500933170318604
10: another: 0.5916154980659485
11: previous: 0.5693778991699219
12: sixth: 0.5489651560783386
13: twice: 0.5463224649429321
* 14:  every: 0.545289933681488
15: history: 0.5392212867736816
16: frist: 0.5382968783378601
17: previously: 0.5370524525642395
18: cancelled: 0.5267190337181091
19: already: 0.5103503465652466
20: this: 0.4950706958770752
21: new: 0.4777889549732208
22: ever: 0.46439772844314575
23: canceled: 0.46219131350517273
24: anther: 0.46015048027038574
* 25:  prior: 0.4386490285396576
* 26:  several: 0.4364215135574341
27: recently: 0.436005175113678
28: fist: 0.43111637234687805
* 29:  before: 0.43033725023269653
* 30:  never: 0.42739319801330566
31: particular: 0.42633965611457825
* 32:  6th: 0.42448654770851135
* 33:  worst: 0.4191959500312805
* 34:  numerous: 0.39560991525650024
* 35:  nxt: 0.39268922805786133
* 36:  befor: 0.3920568525791168
37: past: 0.3919282853603363
38: longest: 0.3902214765548706
* 39:  ago: 0.3859841823577881
40: elsewhere: 0.3851447105407715
41: specifically: 0.3805937170982361
* 42:  b4: 0.3797805905342102
* 43:  favorite: 0.3782695233821869
* 44:  one: 0.3775045871734619
45: i: 0.3746010661125183
46: placing: 0.37299880385398865
* 47:  separately: 0.3726639151573181
* 48:  recent: 0.3689917325973511
* 49:  processing: 0.368692010641098",
"0: teen: 0.805591344833374
* 1:  teenage: 0.785018801689148
2: young: 0.7837572693824768
* 3:  younger: 0.7727679014205933
* 4:  youngest: 0.7695978879928589
* 5:  toddler: 0.7683270573616028
6: toddlers: 0.7194157838821411
* 7:  teenager: 0.7193889021873474
8: barbies: 0.7184163331985474
9: preteen: 0.7167527079582214
* 10:  oldest: 0.7109246850013733
11: dolls: 0.707868754863739
12: dwarf: 0.7028646469116211
13: age: 0.6895287036895752
14: newborn: 0.6868085265159607
15: tween: 0.6849751472473145
16: grand: 0.6642434597015381
17: doll: 0.6580324172973633
* 18:  older: 0.6520369648933411
19: twin: 0.6502770185470581
* 20:  teething: 0.646561861038208
* 21:  hamster: 0.6439211964607239
* 22:  foster: 0.6431311368942261
23: teens: 0.6431269645690918
* 24:  who: 0.6355766654014587
* 25:  eldest: 0.6327402591705322
26: old: 0.6316487789154053
* 27:  nursery: 0.6313384175300598
28: scout: 0.6274595260620117
* 29:  teenagers: 0.6273882389068604
* 30:  senior: 0.6269708871841431
* 31:  teacup: 0.6237318515777588
* 32:  puppy: 0.6215964555740356
* 33:  puppies: 0.6205831170082092
* 34:  pomeranian: 0.6195789575576782
* 35:  yorkie: 0.6120541095733643
* 36:  4yo: 0.6094810366630554
* 37:  kittens: 0.60381680727005
* 38:  boy: 0.6031732559204102
* 39:  children: 0.6001763343811035
* 40:  chihuahua: 0.5999631881713867
41: infant: 0.5991823673248291
* 42:  hamsters: 0.5987069606781006
43: barbie: 0.593634307384491
* 44:  autistic: 0.5924075841903687
* 45:  baby: 0.591439425945282
* 46:  dollhouse: 0.5910001397132874
47: reborn: 0.5901433229446411
* 48:  husky: 0.5899606943130493
* 49:  daycare: 0.5890564918518066",Age
"* 0:  eyebrows: 0.8692108392715454
* 1:  eyelids: 0.8656333088874817
* 2:  eyes: 0.8484339714050293
* 3:  lips: 0.8340886831283569
* 4:  teeth: 0.8337152600288391
* 5:  gums: 0.8297151327133179
* 6:  scalp: 0.8156995177268982
* 7:  brows: 0.8142837882041931
* 8:  pores: 0.7910350561141968
* 9:  skin: 0.7851684093475342
* 10:  nostrils: 0.7603310346603394
* 11:  face: 0.759955883026123
* 12:  eyelashes: 0.7519960999488831
* 13:  nails: 0.7376586198806763
* 14:  forehead: 0.7359858751296997
* 15:  fingernails: 0.732560932636261
* 16:  earlobe: 0.7292337417602539
* 17:  beard: 0.7283117771148682
* 18:  ears: 0.7217991948127747
* 19:  eyelid: 0.7131214737892151
* 20:  nipples: 0.6971664428710938
* 21:  stomach: 0.6946408748626709
* 22:  scars: 0.6858545541763306
* 23:  earlobes: 0.684943437576294
24: hair: 0.6843857765197754
* 25:  nose: 0.6802515983581543
* 26:  muscles: 0.6726868152618408
* 27:  cuticles: 0.6716107130050659
* 28:  nips: 0.6676113605499268
* 29:  acne: 0.666692852973938
* 30:  throat: 0.6656607389450073
* 31:  toenails: 0.6596629023551941
* 32:  vagina: 0.6588055491447449
* 33:  lungs: 0.6574817895889282
* 34:  lashes: 0.6563011407852173
* 35:  penis: 0.6562910079956055
* 36:  fingers: 0.6541117429733276
* 37:  hands: 0.6423641443252563
* 38:  mouth: 0.6399765014648438
* 39:  dick: 0.6377443075180054
* 40:  meat: 0.6275767087936401
* 41:  feet: 0.6207600235939026
* 42:  cheeks: 0.6202793121337891
* 43:  toes: 0.6180760264396667
* 44:  eyeballs: 0.617137610912323
* 45:  knuckles: 0.6164611577987671
* 46:  dashboard: 0.6071553230285645
* 47:  roots: 0.6063080430030823
* 48:  blackheads: 0.6053040027618408
* 49:  foundation: 0.6014495491981506",
"0: el: 0.9068306684494019
1: para: 0.9066281318664551
2: una: 0.9058910608291626
3: pero: 0.8916329145431519
4: que: 0.8869953155517578
5: por: 0.8797417283058167
6: esta: 0.8775302171707153
7: de: 0.8699641227722168
8: como: 0.8656362295150757
9: porque: 0.8634114861488342
10: todo: 0.8609005212783813
11: los: 0.8594061136245728
12: ordenar: 0.8565095663070679
13: este: 0.8539819717407227
14: las: 0.8507188558578491
15: tiene: 0.8482616543769836
16: llegaron: 0.8478580713272095
17: es: 0.8471969366073608
18: parece: 0.8390951752662659
19: estoy: 0.8389307260513306
20: aunque: 0.8374305367469788
21: calidad: 0.8373916149139404
22: otro: 0.8356911540031433
23: llego: 0.8354012370109558
24: ni: 0.8334052562713623
25: mucho: 0.8326157331466675
26: pedir: 0.8311630487442017
27: uno: 0.830646276473999
28: del: 0.8297218680381775
29: comprar: 0.8291435241699219
30: uso: 0.8271465301513672
31: talla: 0.8267236948013306
32: compre: 0.8256295323371887
33: queda: 0.8252272605895996
34: vino: 0.8232425451278687
35: solo: 0.8221772909164429
36: su: 0.8213001489639282
37: si: 0.8208379745483398
38: otros: 0.818149983882904
39: perfecta: 0.8170269727706909
40: eran: 0.8161389827728271
41: fue: 0.8160133957862854
42: viene: 0.8153534531593323
43: duro: 0.814564049243927
44: compr: 0.8123364448547363
45: hermoso: 0.8122829794883728
46: demasiado: 0.8116415739059448
47: recomiendo: 0.8106980323791504
48: estan: 0.8086686730384827
49: lleg: 0.8072797060012817",
"* 0:  mad: 0.8203370571136475
* 1:  complaining: 0.7967622876167297
* 2:  convinced: 0.794627845287323
* 3:  optimistic: 0.7890081405639648
* 4:  curious: 0.7707765102386475
* 5:  fussed: 0.7585681676864624
* 6:  guessing: 0.7585300207138062
* 7:  angry: 0.7514366507530212
* 8:  assuming: 0.73943692445755
* 9:  picky: 0.7354981303215027
* 10:  scared: 0.7353674173355103
* 11:  questioning: 0.7200312614440918
* 12:  hopeful: 0.7183432579040527
* 13:  thankful: 0.7113585472106934
14: sure: 0.7086416482925415
* 15:  chesty: 0.6973155736923218
* 16:  greatful: 0.6939717531204224
* 17:  wondering: 0.6930949687957764
* 18:  stoked: 0.6925177574157715
* 19:  upset: 0.6923514008522034
* 20:  ecstatic: 0.6902298927307129
* 21:  fussy: 0.6892736554145813
* 22:  unsure: 0.6885005235671997
* 23:  aggravated: 0.6861611604690552
* 24:  doubtful: 0.6842753887176514
* 25:  annoyed: 0.6758018136024475
* 26:  frustrated: 0.6727005839347839
* 27:  afraid: 0.6679315567016602
* 28:  disabled: 0.6675155758857727
* 29:  worried: 0.6633216142654419
* 30:  concerned: 0.6619429588317871
* 31:  pissed: 0.6609998941421509
* 32:  praying: 0.6589815616607666
* 33:  confused: 0.6574311256408691
* 34:  speechless: 0.6515153646469116
* 35:  impatient: 0.6472446918487549
* 36:  sad: 0.6444089412689209
* 37:  bothered: 0.6346989870071411
* 38:  embarrassed: 0.6321865916252136
* 39:  overweight: 0.631410539150238
* 40:  thrilled: 0.6299610137939453
* 41:  skeptic: 0.6204023361206055
* 42:  hairstylist: 0.6159680485725403
* 43:  heartbroken: 0.6096602082252502
* 44:  confident: 0.6094757318496704
* 45:  glade: 0.607032060623169
* 46:  nervous: 0.6058962345123291
* 47:  lucky: 0.6029561758041382
* 48:  impress: 0.602592945098877
* 49:  proud: 0.5987651348114014",
"0: dresses: 0.8860960006713867
* 1:  shirts: 0.8504956960678101
2: jackets: 0.85023033618927
3: sweaters: 0.8252313137054443
* 4:  hats: 0.8158372640609741
* 5:  blouses: 0.8136674165725708
6: tops: 0.8051869869232178
* 7:  skirts: 0.7692827582359314
8: hoodies: 0.7590415477752686
* 9:  bras: 0.7397054433822632
10: jumpers: 0.7371687293052673
* 11:  wigs: 0.7185630798339844
* 12:  swimsuits: 0.7170522212982178
* 13:  belts: 0.7121636867523193
* 14:  chokers: 0.7057496309280396
* 15:  outfits: 0.7033380270004272
* 16:  scarves: 0.7006356716156006
* 17:  headbands: 0.6993780732154846
* 18:  tees: 0.6967570185661316
19: sweatshirts: 0.694980263710022
* 20:  mediums: 0.671176552772522
21: scarfs: 0.6708753108978271
* 22:  beanies: 0.66133713722229
* 23:  clothes: 0.6610766649246216
* 24:  tshirts: 0.6569626331329346
* 25:  undies: 0.6511092782020569
* 26:  cardigans: 0.6455866098403931
* 27:  purses: 0.6450555920600891
* 28:  panties: 0.6430761218070984
* 29:  thongs: 0.6419342756271362
* 30:  shoes: 0.6383415460586548
* 31:  vests: 0.6338937282562256
* 32:  pants: 0.633571982383728
* 33:  robes: 0.6228799223899841
* 34:  wallets: 0.6217177510261536
* 35:  boots: 0.6188457012176514
* 36:  garments: 0.6187453269958496
* 37:  rugs: 0.6135513186454773
* 38:  bikinis: 0.6093220114707947
* 39:  smalls: 0.6089121103286743
* 40:  sneakers: 0.6050734519958496
* 41:  watches: 0.6036882400512695
* 42:  boxers: 0.6019243001937866
* 43:  collars: 0.5990984439849854
* 44:  socks: 0.5944006443023682
* 45:  shorts: 0.5904726982116699
* 46:  gloves: 0.5849233865737915
* 47:  flags: 0.5771116614341736
* 48:  necklaces: 0.5765228271484375
* 49:  bracelets: 0.5755519866943359",Fashion
"* 0:  tips: 0.8089823722839355
1: heads: 0.7927086353302002
* 2:  ones: 0.7759943008422852
* 3:  balls: 0.6948081254959106
* 4:  fibers: 0.691827654838562
* 5:  bits: 0.6646115183830261
* 6:  blades: 0.6634418964385986
* 7:  stencils: 0.6629507541656494
* 8:  discs: 0.659008264541626
* 9:  tubes: 0.6553554534912109
* 10:  plates: 0.6546686887741089
* 11:  caps: 0.6432517766952515
* 12:  needles: 0.6408613324165344
* 13:  molds: 0.6378141641616821
14: bodies: 0.6372939348220825
* 15:  parts: 0.6355175971984863
* 16:  attachments: 0.6339420080184937
* 17:  arrows: 0.632474422454834
* 18:  stems: 0.6309307813644409
* 19:  pipes: 0.6300584077835083
20: bands: 0.6291764974594116
* 21:  straws: 0.6290442943572998
* 22:  spikes: 0.6271369457244873
* 23:  nozzles: 0.6213012933731079
* 24:  brushes: 0.6181365251541138
* 25:  gauges: 0.617201566696167
* 26:  razors: 0.6166346669197083
* 27:  fibres: 0.6155956983566284
* 28:  feathers: 0.6141140460968018
* 29:  flowers: 0.6122016906738281
* 30:  figures: 0.6106269955635071
* 31:  coils: 0.6065295934677124
32: washers: 0.6046619415283203
33: strips: 0.6036436557769775
34: patches: 0.6007795333862305
* 35:  hairs: 0.5976526141166687
* 36:  bristles: 0.5955743789672852
* 37:  handles: 0.5948894023895264
* 38:  pots: 0.5946475267410278
* 39:  bars: 0.5933837294578552
* 40:  crystals: 0.5931015014648438
* 41:  curlers: 0.5891730785369873
* 42:  letters: 0.58887779712677
* 43:  pads: 0.5885017514228821
* 44:  hooks: 0.5859435796737671
* 45:  versions: 0.5838844776153564
* 46:  tweezers: 0.5823022723197937
* 47:  rhinestones: 0.581997275352478
* 48:  eyeshadows: 0.5818656086921692
* 49:  wands: 0.5806879997253418",
"0: undone: 0.8571322560310364
* 1:  apart: 0.8225357532501221
2: unglued: 0.8059435486793518
* 3:  off: 0.8051739931106567
4: unstuck: 0.7598699331283569
5: unattached: 0.7327789068222046
6: unstitched: 0.7111316919326782
* 7:  appart: 0.7018370628356934
* 8:  unraveled: 0.7009403705596924
9: unsewn: 0.682165801525116
10: untied: 0.6762443780899048
11: unhooked: 0.6617622375488281
* 12:  out: 0.5922855734825134
* 13:  unscrewed: 0.558577299118042
14: disassembled: 0.5484359860420227
* 15:  detached: 0.538995623588562
* 16:  with: 0.5188469886779785
* 17:  disconnected: 0.46952858567237854
* 18:  unraveling: 0.4685765504837036
* 19:  unassembled: 0.46759238839149475
* 20:  separated: 0.4626844823360443
* 21:  down: 0.45493999123573303
* 22:  across: 0.4350205063819885
* 23:  frayed: 0.43488413095474243
* 24:  asleep: 0.4242202639579773
* 25:  brocken: 0.4199388921260834
* 26:  broked: 0.40880119800567627
* 27:  iff: 0.40395587682724
* 28:  undoing: 0.40385156869888306
* 29:  separating: 0.4029625654220581
* 30:  separate: 0.3971225917339325
* 31:  fraying: 0.39566314220428467
* 32:  twisted: 0.39406609535217285
* 33:  bended: 0.3910185992717743
* 34:  shattered: 0.3906599283218384
* 35:  warped: 0.38476306200027466
* 36:  snagged: 0.3815020024776459
* 37:  offs: 0.38093405961990356
* 38:  without: 0.3793720304965973
* 39:  earily: 0.3783207833766937
* 40:  loose: 0.37762755155563354
* 41:  removed: 0.37670737504959106
* 42:  onto: 0.3758662939071655
* 43:  cracked: 0.3743641674518585
* 44:  thread: 0.3731105625629425
* 45:  open: 0.36715367436408997
* 46:  separates: 0.36589813232421875
* 47:  misaligned: 0.36418166756629944
* 48:  undo: 0.36347395181655884
* 49:  closing: 0.36338046193122864",
